record_id,animal_id,farm_id,species,breed,age,weight,health_status,vaccination_history,medication_history,weather_data,temperature,humidity,precipitation,predicted_health_risk,recommended_action,_fivetran_deleted,_fivetran_synced
56ca6fbc-a2b3-4a55-8c14-ace474a8c5ac,ANIMAL_000254,FARM_000009,Pigs,Yorkshire,6,397.96,Healthy,Overdue,None,Windy,-10.72,59.18,95.77,0.27,No action required,false,2025-08-25 12:17:22.255000 UTC
3c40df54-8f91-4e40-a43e-3ccba0f18445,ANIMAL_000256,FARM_000009,Pigs,Chester White,10,461.7,Injured,Not vaccinated,Previous,Windy,1.34,44.67,35.48,0.69,No action required,false,2025-08-25 12:17:22.255000 UTC
f5bfbd7b-8b7e-403c-bbd7-058bfdbe9382,ANIMAL_000267,FARM_000009,Pigs,Hampshire,1,277.86,Recovering,Not vaccinated,Previous,Rainy,27.57,15.42,55.71,0.78,No action required,false,2025-08-25 12:17:22.257000 UTC
a25fd4d6-f6de-4a21-b977-d3d8773e3984,ANIMAL_000243,FARM_000009,Pigs,Mangalitsa,6,399.31,Deceased,Overdue,Current,Cloudy,-1.89,28.68,28.19,0.03,No action required,false,2025-08-25 12:17:22.256000 UTC
2d81abeb-5e3d-4353-9a6e-f6d146ef2bbf,ANIMAL_000240,FARM_000009,Pigs,Hampshire,10,431.07,Injured,Overdue,None,Snowy,15.75,99.04,1.4,0.16,No action required,false,2025-08-25 12:17:22.255000 UTC
0562e6da-9192-4d0c-9b7c-9121a4d2836e,ANIMAL_000234,FARM_000009,Pigs,Duroc,5,353.66,Recovering,Overdue,Current,Snowy,-4.75,72.7,50.06,0.3,No action required,false,2025-08-25 12:17:22.255000 UTC
8729819b-bdee-46bc-b8c4-bfd26630bb6d,ANIMAL_000265,FARM_000009,Pigs,Landrace,1,360.23,Deceased,Not vaccinated,None,Snowy,24.06,14.51,76.23,0.11,No action required,false,2025-08-25 12:17:22.256000 UTC
c9ede1c3-9902-4000-aadd-1ca005bb88fd,ANIMAL_000271,FARM_000010,Chickens,Sussex,6,9.88,Sick,Up-to-date,Current,Snowy,14.57,23.79,28.36,0.11,No action required,false,2025-08-25 12:17:22.256000 UTC
b333c381-100a-4dde-889e-4203c10c6d6f,ANIMAL_000299,FARM_000010,Chickens,Brahma,7,10.45,Deceased,Up-to-date,Previous,Snowy,3.57,63.74,33.86,0.42,No action required,false,2025-08-25 12:17:22.256000 UTC
41f0f1ca-d7a5-4112-801e-5f7fbd52296a,ANIMAL_000274,FARM_000010,Chickens,Brahma,5,9.12,Healthy,Not vaccinated,Current,Cloudy,-1.98,21.09,97.62,0.91,No action required,false,2025-08-25 12:17:22.255000 UTC
7df3cd0d-e4aa-42d9-8f01-1845585577e7,ANIMAL_000286,FARM_000010,Chickens,Buff Orpington,2,4.23,Deceased,Up-to-date,Previous,Sunny,19.17,37.98,49.16,0.42,No action required,false,2025-08-25 12:17:22.256000 UTC
06f8f96d-67c0-46b2-9843-bf2916854052,ANIMAL_000298,FARM_000010,Chickens,Leghorn,7,6.03,Injured,Not vaccinated,Current,Snowy,23.89,91.77,97.52,0.75,No action required,false,2025-08-25 12:17:22.255000 UTC
1d2a8dc4-4500-4eae-9051-8b336f55b693,ANIMAL_000292,FARM_000010,Chickens,Leghorn,9,5.95,Sick,Overdue,Previous,Snowy,-17.53,92.72,40.06,0.09,No action required,false,2025-08-25 12:17:22.255000 UTC
d06b0b7f-d537-49d8-891b-4905ca76e61d,ANIMAL_000281,FARM_000010,Chickens,Buff Orpington,8,9.79,Healthy,Overdue,None,Snowy,29.03,39.87,84.11,0.65,No action required,false,2025-08-25 12:17:22.257000 UTC
da50c55b-233a-4a1a-8179-557f60ee1140,ANIMAL_000306,FARM_000011,Cattle,Brahman,10,2367.84,Injured,Not vaccinated,None,Snowy,-12.07,9.83,71.35,0.79,No action required,false,2025-08-25 12:17:22.257000 UTC
ffb7cc25-ccf7-4eac-b3f0-d9d216cf094f,ANIMAL_000316,FARM_000011,Cattle,Brahman,10,1724.22,Healthy,Not vaccinated,None,Cloudy,13.56,17.99,27.89,0.16,No action required,false,2025-08-25 12:17:22.257000 UTC
cad11400-481a-4936-920c-a191c60d9a99,ANIMAL_000323,FARM_000011,Cattle,Limousin,2,1036.44,Deceased,Up-to-date,Previous,Snowy,-15.7,44.59,9.96,0.63,No action required,false,2025-08-25 12:17:22.256000 UTC
d5f3a7b5-08f8-4f0a-bb08-25e0759d4d62,ANIMAL_000303,FARM_000011,Cattle,Hereford,2,2105.2,Deceased,Overdue,None,Windy,-6.67,85.84,83.81,0.41,No action required,false,2025-08-25 12:17:22.257000 UTC
336c6fe5-8512-43ab-87c4-6653ef7d71ba,ANIMAL_000321,FARM_000011,Cattle,Hereford,10,1791.58,Injured,Overdue,None,Rainy,24.14,9.77,62.84,0.9,No action required,false,2025-08-25 12:17:22.255000 UTC
2146306b-db85-42a2-8b29-8f164290dbba,ANIMAL_000327,FARM_000011,Cattle,Limousin,7,975.83,Sick,Overdue,None,Sunny,-14.62,2.37,97.21,0.3,No action required,false,2025-08-25 12:17:22.255000 UTC
6ecd9976-6fcc-4fa0-966f-4b91f6f775ff,ANIMAL_000326,FARM_000011,Cattle,Texas Longhorn,4,2317.13,Deceased,Overdue,None,Cloudy,35.45,19.31,67.81,0.52,No action required,false,2025-08-25 12:17:22.256000 UTC
9aeccc99-f135-4c45-9c16-9078365b43d5,ANIMAL_000311,FARM_000011,Cattle,Limousin,10,842.64,Deceased,Up-to-date,None,Rainy,-14.9,73.43,40.02,0.81,No action required,false,2025-08-25 12:17:22.256000 UTC
cda9c092-0b0f-4f95-8914-2a3aa50fe84d,ANIMAL_000328,FARM_000011,Cattle,Charolais,8,830.3,Deceased,Up-to-date,Previous,Sunny,20.3,9.19,38.26,0.4,No action required,false,2025-08-25 12:17:22.257000 UTC
264809bc-4921-4f6a-bff9-3d69db68a972,ANIMAL_000304,FARM_000011,Cattle,Texas Longhorn,2,1389.37,Healthy,Up-to-date,None,Rainy,-2.61,33.5,72.52,0.46,No action required,false,2025-08-25 12:17:22.255000 UTC
8ac0bace-c323-493c-9441-c5c9c96d23de,ANIMAL_000312,FARM_000011,Cattle,Angus,10,1559.34,Deceased,Not vaccinated,Previous,Snowy,10.11,58.87,47.58,0.94,No action required,false,2025-08-25 12:17:22.256000 UTC
180d9947-019b-45ad-928f-12bc3173f1ea,ANIMAL_000341,FARM_000012,Goats,Angora,3,152.71,Injured,Not vaccinated,Previous,Windy,29.09,96.72,34.36,0.54,No action required,false,2025-08-25 12:17:22.255000 UTC
6f76b02d-72e6-4e70-b418-bc2bba13f25a,ANIMAL_000337,FARM_000012,Goats,Oberhasli,7,68.72,Recovering,Overdue,Previous,Windy,39.41,12.99,20.19,0.92,No action required,false,2025-08-25 12:17:22.256000 UTC
0f7987e8-d979-4bc9-87b3-eda299ca8b32,ANIMAL_000340,FARM_000012,Goats,Toggenburg,6,105.51,Sick,Overdue,Current,Cloudy,-17.31,56.61,26.17,0.21,No action required,false,2025-08-25 12:17:22.255000 UTC
be4774c0-1689-40cf-815d-1c89f44c2648,ANIMAL_000345,FARM_000012,Goats,Angora,2,187.7,Injured,Not vaccinated,Previous,Snowy,31.17,46.7,3.16,0.89,No action required,false,2025-08-25 12:17:22.256000 UTC
06527d7e-cca9-4ebb-bb71-66f5f33fd283,ANIMAL_000342,FARM_000012,Goats,Angora,8,133.57,Recovering,Overdue,Previous,Snowy,-8.02,89.6,85.97,0.79,No action required,false,2025-08-25 12:17:22.255000 UTC
a315dee1-0f45-4ff4-bac0-da6eb455a57b,ANIMAL_000335,FARM_000012,Goats,Nubian,2,182.19,Deceased,Overdue,Current,Cloudy,39.26,12,76.76,0.28,No action required,false,2025-08-25 12:17:22.256000 UTC
f65dd6ba-956b-4ac8-8c25-10b9d23ed6a7,ANIMAL_000332,FARM_000012,Goats,Alpine,8,117.45,Recovering,Overdue,Current,Snowy,15.63,95.05,9.63,0.74,No action required,false,2025-08-25 12:17:22.257000 UTC
123339e7-edbb-4fb3-9f7c-4a307d33bd1e,ANIMAL_000361,FARM_000013,Chickens,Marans,1,9.34,Deceased,Overdue,Previous,Windy,-4.48,26.47,10.94,0.16,No action required,false,2025-08-25 12:17:22.255000 UTC
d14655ce-964a-4e94-b2e9-b0fa75913c80,ANIMAL_000381,FARM_000013,Chickens,Sussex,7,4.82,Injured,Overdue,None,Windy,31.86,64.03,2.69,0.81,No action required,false,2025-08-25 12:17:22.257000 UTC
0533e972-366a-42ba-98d9-8962b797c284,ANIMAL_000353,FARM_000013,Chickens,Buff Orpington,10,4.73,Recovering,Overdue,Current,Windy,21.63,32.34,55.67,0.74,No action required,false,2025-08-25 12:17:22.255000 UTC
cc204d3c-3096-4d2f-9c6c-82fb912960af,ANIMAL_000369,FARM_000013,Chickens,Rhode Island Red,4,6.42,Injured,Not vaccinated,Previous,Cloudy,-17.39,76.87,39.14,0.11,No action required,false,2025-08-25 12:17:22.257000 UTC
33b8e840-82a8-461b-a788-b862af667464,ANIMAL_000383,FARM_000013,Chickens,Wyandotte,10,11.4,Healthy,Up-to-date,None,Sunny,32.04,66.46,34.13,0.57,No action required,false,2025-08-25 12:17:22.255000 UTC
f2bc7c67-431b-4ddf-8814-bc4ed95f5bf0,ANIMAL_000354,FARM_000013,Chickens,Buff Orpington,9,5.22,Recovering,Up-to-date,Current,Snowy,-13.32,16.2,86.04,0.13,No action required,false,2025-08-25 12:17:22.257000 UTC
f8f30e01-e778-4aab-a688-23fee1140b47,ANIMAL_000372,FARM_000013,Chickens,Buff Orpington,4,11.59,Deceased,Up-to-date,None,Sunny,27.35,91.26,61.69,0.63,No action required,false,2025-08-25 12:17:22.257000 UTC
bc6673a4-c16f-41ff-acf8-5a302ae255e7,ANIMAL_000360,FARM_000013,Chickens,Leghorn,7,4.87,Healthy,Up-to-date,Previous,Snowy,11.4,95.56,48.75,0.76,No action required,false,2025-08-25 12:17:22.256000 UTC
76ffdd0f-bc1c-49e3-9a7a-5c343bc6e305,ANIMAL_000374,FARM_000013,Chickens,Marans,6,5.61,Deceased,Not vaccinated,Current,Snowy,-16.81,10.33,97.78,0.05,No action required,false,2025-08-25 12:17:22.256000 UTC
919e652e-ce44-48cf-a88f-12dbe1f58ac2,ANIMAL_000382,FARM_000013,Chickens,Marans,9,7.85,Deceased,Up-to-date,Current,Sunny,-18.86,93.29,89.13,0.99,No action required,false,2025-08-25 12:17:22.256000 UTC
84b1c199-287c-4a63-9e26-6dea730c5fd8,ANIMAL_000366,FARM_000013,Chickens,Wyandotte,2,5.46,Injured,Up-to-date,None,Windy,-18.9,17.84,47.59,0.77,No action required,false,2025-08-25 12:17:22.256000 UTC
24b0a0e0-c7e3-436b-9b18-ea8b213d6ed1,ANIMAL_000370,FARM_000013,Chickens,Leghorn,3,11.82,Sick,Overdue,Previous,Windy,-9.78,21.84,49.47,0.06,No action required,false,2025-08-25 12:17:22.255000 UTC
80f53556-423c-4282-9f27-57db46f473c2,ANIMAL_000404,FARM_000014,Pigs,Landrace,9,279.78,Sick,Up-to-date,Current,Windy,17.51,40.06,58.8,0.06,No action required,false,2025-08-25 12:17:22.256000 UTC
5068e785-e7ba-44c7-b09d-5ea0cf92d452,ANIMAL_000415,FARM_000014,Pigs,Landrace,10,270.03,Deceased,Up-to-date,Current,Cloudy,-3.19,3.93,33.95,0.42,No action required,false,2025-08-25 12:17:22.255000 UTC
8a57dfac-a2c2-4540-af2d-9906c8137fd1,ANIMAL_000387,FARM_000014,Pigs,Mangalitsa,10,434.73,Recovering,Not vaccinated,Previous,Windy,38.6,57.46,35.13,0.6,No action required,false,2025-08-25 12:17:22.256000 UTC
81b557c4-83d1-4b62-b383-60a854c6ebcb,ANIMAL_000413,FARM_000014,Pigs,Tamworth,6,574.67,Injured,Up-to-date,None,Snowy,-18.23,64.78,50.28,0.26,No action required,false,2025-08-25 12:17:22.256000 UTC
1129783b-738c-42c7-8842-2315a0f7079c,ANIMAL_000398,FARM_000014,Pigs,Berkshire,10,420.14,Sick,Not vaccinated,Previous,Snowy,11.76,81.8,46.09,0.82,No action required,false,2025-08-25 12:17:22.255000 UTC
463e930d-8592-4065-8bfa-56437d4b9d5d,ANIMAL_000410,FARM_000014,Pigs,Tamworth,3,429.65,Deceased,Not vaccinated,None,Cloudy,32.72,8.05,10.01,0.59,No action required,false,2025-08-25 12:17:22.255000 UTC
62c22951-5d57-454c-afd4-14dd5ffdc746,ANIMAL_000389,FARM_000014,Pigs,Landrace,1,467.93,Sick,Not vaccinated,Current,Sunny,-1.07,93.99,24.76,0.28,No action required,false,2025-08-25 12:17:22.255000 UTC
e77bd521-dfec-447c-bf2d-8e1efb71e2c0,ANIMAL_000438,FARM_000015,Beef Cattle,Charolais,10,1157.71,Injured,Up-to-date,None,Snowy,11.43,5.61,79.57,0.04,No action required,false,2025-08-25 12:17:22.257000 UTC
1e3be7a7-42cd-4d56-8e99-9aa41cd4ea18,ANIMAL_000427,FARM_000015,Beef Cattle,Wagyu,10,1795.15,Injured,Overdue,Current,Windy,38.23,71.97,40.2,0.12,No action required,false,2025-08-25 12:17:22.255000 UTC
bc8be934-3856-42f0-8cc5-8b689a2f7d06,ANIMAL_000419,FARM_000015,Beef Cattle,Texas Longhorn,3,2396.04,Injured,Up-to-date,None,Rainy,-14.73,89.65,49.7,0.97,No action required,false,2025-08-25 12:17:22.256000 UTC
f1f8a0ae-3a0b-4bc4-a3a4-eb999411029f,ANIMAL_000454,FARM_000016,Goats,Toggenburg,6,85.87,Recovering,Not vaccinated,Previous,Snowy,4.84,91.8,21.3,0.35,No action required,false,2025-08-25 12:17:22.257000 UTC
1d5a9687-817d-4d00-940a-1e47c0dee0ff,ANIMAL_000445,FARM_000016,Goats,Angora,10,139.49,Deceased,Not vaccinated,None,Windy,-0.95,67.81,40.23,0.14,No action required,false,2025-08-25 12:17:22.255000 UTC
4211f2b9-1c67-46f4-92dc-cba3e6310041,ANIMAL_000444,FARM_000016,Goats,Alpine,7,170.71,Recovering,Overdue,None,Cloudy,35.03,45.84,20.01,0.79,No action required,false,2025-08-25 12:17:22.255000 UTC
90ebcfa7-919a-414c-96fc-6ffddf8bf1b1,ANIMAL_000459,FARM_000017,Sheep,Suffolk,3,147.1,Sick,Up-to-date,None,Sunny,36,5,53.27,0.9,No action required,false,2025-08-25 12:17:22.256000 UTC
aadda71a-18b3-468c-9633-fdafa8e6f913,ANIMAL_000457,FARM_000017,Sheep,Jacob,8,149.61,Deceased,Up-to-date,None,Rainy,36.03,13.05,46.73,0.57,No action required,false,2025-08-25 12:17:22.256000 UTC
c2d2a71c-d8bb-4df4-8fe0-2f7db7468206,ANIMAL_000485,FARM_000017,Sheep,Merino,3,209.85,Sick,Up-to-date,None,Snowy,-3.81,14.12,82.72,0.71,No action required,false,2025-08-25 12:17:22.256000 UTC
60c00e33-304a-4288-9481-6bb349d57a74,ANIMAL_000467,FARM_000017,Sheep,Merino,2,112.42,Deceased,Up-to-date,None,Snowy,14.02,49.71,14.77,0.45,No action required,false,2025-08-25 12:17:22.255000 UTC
27ee0001-4137-4a53-96d9-ce5d03f99ef5,ANIMAL_000484,FARM_000017,Sheep,Suffolk,6,183.17,Sick,Up-to-date,None,Rainy,-19.1,12.07,24.56,0.8,No action required,false,2025-08-25 12:17:22.255000 UTC
abc45fba-61c5-467a-9116-7254d6298b6d,ANIMAL_000480,FARM_000017,Sheep,Dorset,5,126.71,Recovering,Up-to-date,Previous,Cloudy,-11.75,79.31,60.12,0.65,No action required,false,2025-08-25 12:17:22.256000 UTC
1cd695b2-0294-4aed-9436-4d455e3dfe60,ANIMAL_000469,FARM_000017,Sheep,Romney,1,161.36,Sick,Overdue,Previous,Cloudy,-6.07,22.06,68.53,0.87,No action required,false,2025-08-25 12:17:22.255000 UTC
be3fdd1a-452b-4159-a53e-d7a26329ee5d,ANIMAL_000475,FARM_000017,Sheep,Suffolk,10,123.48,Healthy,Not vaccinated,Current,Windy,16.28,32.42,20.36,0.4,No action required,false,2025-08-25 12:17:22.256000 UTC
39acdb86-90c8-4e64-9ea7-02bd495653fa,ANIMAL_000513,FARM_000018,Chickens,Marans,4,7.11,Injured,Not vaccinated,Previous,Cloudy,39.75,3.76,11.19,0.41,No action required,false,2025-08-25 12:17:22.255000 UTC
6b5f15d0-bb79-4f82-b271-62b5f1f46a30,ANIMAL_000503,FARM_000018,Chickens,Marans,3,5.95,Sick,Not vaccinated,Previous,Cloudy,16.69,41.62,60.16,0.71,No action required,false,2025-08-25 12:17:22.256000 UTC
a43abf95-1aed-45bc-891a-0b5e6f17b34e,ANIMAL_000507,FARM_000018,Chickens,Marans,9,8.25,Deceased,Overdue,None,Cloudy,32.55,20.62,36.34,0.61,No action required,false,2025-08-25 12:17:22.256000 UTC
882f2621-6d3b-4cb3-bfcb-7a70a730fa79,ANIMAL_000499,FARM_000018,Chickens,Leghorn,5,7.93,Recovering,Not vaccinated,None,Rainy,-17.49,17.94,48.58,0.18,No action required,false,2025-08-25 12:17:22.256000 UTC
939ac37b-fdc4-4c8a-8b07-10e1a552555a,ANIMAL_000493,FARM_000018,Chickens,Brahma,7,3.74,Injured,Up-to-date,None,Rainy,32.03,84.74,25.84,0.57,No action required,false,2025-08-25 12:17:22.256000 UTC
8705b3e7-24e1-4678-8768-12859410e021,ANIMAL_000524,FARM_000019,Horses,Appaloosa,8,970.14,Injured,Up-to-date,None,Sunny,29.66,9.57,80.67,0.41,No action required,false,2025-08-25 12:17:22.256000 UTC
834b2e49-8c15-4306-9e1f-0516936c25ad,ANIMAL_000527,FARM_000019,Horses,Appaloosa,8,975.92,Sick,Overdue,Previous,Snowy,16.79,53.97,39,0.33,No action required,false,2025-08-25 12:17:22.256000 UTC
82e9a534-b978-4742-8ff5-8f2188dc568b,ANIMAL_000542,FARM_000020,Goats,LaMancha,9,152.65,Deceased,Up-to-date,None,Windy,15.42,43.47,68.27,0.39,No action required,false,2025-08-25 12:17:22.256000 UTC
e02e6388-7b0e-4614-a5aa-aa0b194f949c,ANIMAL_000543,FARM_000020,Goats,Angora,2,135.5,Recovering,Not vaccinated,Previous,Windy,22.76,33.43,96.33,0.12,No action required,false,2025-08-25 12:17:22.257000 UTC
0477a319-a197-4547-bcd5-bcf848f00ea5,ANIMAL_000530,FARM_000020,Goats,LaMancha,6,117.24,Sick,Overdue,None,Snowy,-11.47,65.93,42.29,0.39,No action required,false,2025-08-25 12:17:22.255000 UTC
2bea905f-649a-4fa0-b2fb-1e167cc9db5c,ANIMAL_000570,FARM_000021,Chickens,Buff Orpington,8,3.91,Sick,Not vaccinated,Previous,Windy,5.17,14.49,25.55,0,No action required,false,2025-08-25 12:17:22.255000 UTC
b6184b8a-9e0d-4cfc-8330-1af93ce096c4,ANIMAL_000577,FARM_000021,Chickens,Buff Orpington,4,5.11,Healthy,Not vaccinated,Current,Cloudy,-7.83,97.56,63.14,0.48,No action required,false,2025-08-25 12:17:22.256000 UTC
b0fc238d-3067-40fc-acbb-efd1f5bb2286,ANIMAL_000563,FARM_000021,Chickens,Buff Orpington,4,4.02,Injured,Overdue,Current,Snowy,34.74,73.77,12.21,0.37,No action required,false,2025-08-25 12:17:22.256000 UTC
97bfbda3-eeae-4108-b300-606761876bc4,ANIMAL_000562,FARM_000021,Chickens,Brahma,10,9.53,Deceased,Overdue,Previous,Rainy,26.1,9.81,81.23,0.97,No action required,false,2025-08-25 12:17:22.256000 UTC
18ada12e-0a9b-4383-921e-555e4491a9b2,ANIMAL_000548,FARM_000021,Chickens,Brahma,1,7.76,Healthy,Up-to-date,Current,Windy,34.43,92.49,82.14,0.41,No action required,false,2025-08-25 12:17:22.255000 UTC
d753ee7c-ac38-4259-95b4-fd72464492e1,ANIMAL_000576,FARM_000021,Chickens,Brahma,1,6.62,Recovering,Not vaccinated,Current,Windy,-12.11,63.2,91.59,0.93,No action required,false,2025-08-25 12:17:22.257000 UTC
b3086c2e-45bb-4391-a617-37983d292cda,ANIMAL_000564,FARM_000021,Chickens,Leghorn,6,10.29,Healthy,Not vaccinated,None,Rainy,13.93,86.99,86.7,0.99,No action required,false,2025-08-25 12:17:22.256000 UTC
45344235-dc57-4e05-8439-06d0060845d2,ANIMAL_000556,FARM_000021,Chickens,Wyandotte,7,7.79,Injured,Overdue,None,Sunny,3.05,32.6,78.88,0.79,No action required,false,2025-08-25 12:17:22.255000 UTC
baf83cc2-eb35-4745-8b87-c95fb69be498,ANIMAL_000560,FARM_000021,Chickens,Brahma,1,5.48,Deceased,Overdue,None,Sunny,2.72,77.9,95.85,0.64,No action required,false,2025-08-25 12:17:22.256000 UTC
8d8ba287-9e44-49bd-97e5-5447536ef22a,ANIMAL_000559,FARM_000021,Chickens,Marans,9,6.12,Deceased,Overdue,None,Snowy,36.99,32.57,30.93,0.08,No action required,false,2025-08-25 12:17:22.256000 UTC
7eace278-b028-43e5-86e2-7e8210a8a362,ANIMAL_000581,FARM_000021,Chickens,Rhode Island Red,9,7.54,Healthy,Up-to-date,None,Windy,31.32,5.97,3.39,0.35,No action required,false,2025-08-25 12:17:22.256000 UTC
25fcd458-c8ba-475a-9135-40fc76015e02,ANIMAL_000567,FARM_000021,Chickens,Leghorn,9,10.95,Deceased,Up-to-date,None,Rainy,32.13,47.1,90.98,0.42,No action required,false,2025-08-25 12:17:22.255000 UTC
9ff0a559-67df-41d4-bd82-fc63e9b93d63,ANIMAL_000579,FARM_000021,Chickens,Plymouth Rock,8,10.77,Recovering,Up-to-date,Previous,Rainy,-4.81,12.72,76.67,0.84,No action required,false,2025-08-25 12:17:22.256000 UTC
bb2a9593-3c0b-4f83-b9f4-3a19e35b7cb9,ANIMAL_000569,FARM_000021,Chickens,Buff Orpington,1,4.85,Deceased,Overdue,Current,Rainy,22.72,89.05,97.8,0.45,No action required,false,2025-08-25 12:17:22.256000 UTC
a7af3b3c-faf8-428d-b581-07b9993f6f07,ANIMAL_000582,FARM_000021,Chickens,Plymouth Rock,10,5.6,Deceased,Overdue,Previous,Rainy,12.61,13.65,86.64,0.63,No action required,false,2025-08-25 12:17:22.256000 UTC
0eeeecdb-87cb-470a-9e49-590d4b54570a,ANIMAL_000586,FARM_000021,Chickens,Brahma,5,8.38,Sick,Overdue,None,Cloudy,15.33,34.36,41.3,0.74,No action required,false,2025-08-25 12:17:22.255000 UTC
3b82e8ac-256a-4aac-b9b6-a220a29a3c85,ANIMAL_000553,FARM_000021,Chickens,Sussex,10,5.69,Injured,Up-to-date,Current,Windy,6.96,89.51,66.22,0.68,No action required,false,2025-08-25 12:17:22.255000 UTC
a5d87bc0-0172-48c2-8b53-3fac98164ebe,ANIMAL_000565,FARM_000021,Chickens,Buff Orpington,10,6.77,Injured,Not vaccinated,None,Cloudy,19.57,37.55,85.76,0.78,No action required,false,2025-08-25 12:17:22.256000 UTC
190ce609-6530-4114-9513-6469c9cd82c9,ANIMAL_000593,FARM_000021,Chickens,Marans,2,5.7,Recovering,Not vaccinated,Current,Windy,17.19,97.01,50.63,0.28,No action required,false,2025-08-25 12:17:22.255000 UTC
5b72d9b7-d5a3-42df-b9bb-539f4f9b4a3f,ANIMAL_000598,FARM_000022,Sheep,Corriedale,5,225.2,Healthy,Up-to-date,Current,Windy,19.2,99.57,45.33,0.68,No action required,false,2025-08-25 12:17:22.255000 UTC
057050f6-50c7-42ab-8bb2-a46408af35c1,ANIMAL_000602,FARM_000022,Sheep,Jacob,6,288.32,Healthy,Up-to-date,Current,Windy,30.28,73,63.02,0.45,No action required,false,2025-08-25 12:17:22.255000 UTC
572dbaab-cb14-4a21-ad39-68f03703e2c9,ANIMAL_000618,FARM_000022,Sheep,Jacob,2,211.46,Healthy,Up-to-date,Previous,Rainy,-2.04,47.93,47.84,0.76,No action required,false,2025-08-25 12:17:22.255000 UTC
3b01c2d6-c394-42fa-b307-df8c5de5ca74,ANIMAL_000611,FARM_000022,Sheep,Suffolk,2,269.87,Deceased,Overdue,Previous,Snowy,15.7,0.51,96.97,0,No action required,false,2025-08-25 12:17:22.255000 UTC
13ae28b0-0ffb-48ab-bff3-6b9dcb1c6df4,ANIMAL_000596,FARM_000022,Sheep,Dorset,9,275.94,Deceased,Not vaccinated,Previous,Cloudy,-17.06,85.7,81.34,0.96,No action required,false,2025-08-25 12:17:22.255000 UTC
73f523ef-126f-43ad-8255-c03811a435b8,ANIMAL_000595,FARM_000022,Sheep,Leicester Longwool,2,289.7,Healthy,Up-to-date,Current,Cloudy,29.52,8.65,60.21,0.61,No action required,false,2025-08-25 12:17:22.256000 UTC
91c1a5fc-6315-4391-9d36-092820fbd1d9,ANIMAL_000614,FARM_000022,Sheep,Jacob,7,261.16,Sick,Overdue,None,Sunny,7.32,47.07,84.7,0.67,No action required,false,2025-08-25 12:17:22.256000 UTC
625d5094-0d30-4abd-a163-5320cae72c00,ANIMAL_000594,FARM_000022,Sheep,Southdown,6,112.19,Healthy,Overdue,None,Windy,13.45,85.5,35.19,0.43,No action required,false,2025-08-25 12:17:22.255000 UTC
8d3882a1-8203-4f06-80f1-dbd9e4fd093c,ANIMAL_000605,FARM_000022,Sheep,Merino,3,163.75,Injured,Overdue,Current,Snowy,-17.06,32.73,40.07,0.34,No action required,false,2025-08-25 12:17:22.256000 UTC
48feff1e-49a4-4dc9-b56b-b312ca831a54,ANIMAL_000608,FARM_000022,Sheep,Corriedale,7,175.29,Recovering,Not vaccinated,Previous,Rainy,20.33,59.18,8.22,0.02,No action required,false,2025-08-25 12:17:22.255000 UTC
a15ed57d-4b32-46b7-a06e-b1e8a8f5d830,ANIMAL_000615,FARM_000022,Sheep,Southdown,6,282.95,Injured,Not vaccinated,Previous,Cloudy,14.74,76.86,68.58,0.41,No action required,false,2025-08-25 12:17:22.256000 UTC
82a81ff4-e3b4-413d-a5d5-a29071114eac,ANIMAL_000599,FARM_000022,Sheep,Southdown,5,185.44,Injured,Up-to-date,None,Sunny,-17.8,59.16,2.74,0.34,No action required,false,2025-08-25 12:17:22.256000 UTC
b4c6d462-3106-4a10-a6f3-b755763ff82c,ANIMAL_000633,FARM_000023,Beef Cattle,Wagyu,2,2066.37,Recovering,Not vaccinated,Previous,Rainy,23.78,70.33,64.71,0.7,No action required,false,2025-08-25 12:17:22.256000 UTC
a8ebd3f3-3251-4cda-826a-8cd19c9d9477,ANIMAL_000632,FARM_000023,Beef Cattle,Texas Longhorn,3,1263.43,Healthy,Not vaccinated,None,Sunny,-13.44,30.48,92.31,0.77,No action required,false,2025-08-25 12:17:22.256000 UTC
402cfa7d-ae3f-4fb7-bb9e-ad7bc2772a2a,ANIMAL_000638,FARM_000023,Beef Cattle,Limousin,9,1466.15,Healthy,Up-to-date,Current,Snowy,36.03,77.18,70.13,0.22,No action required,false,2025-08-25 12:17:22.255000 UTC
40a1b4cb-ad6b-490f-95c9-9bb82097f89a,ANIMAL_000624,FARM_000023,Beef Cattle,Limousin,5,2185.99,Recovering,Up-to-date,None,Rainy,-2.43,1.24,19.87,0.83,No action required,false,2025-08-25 12:17:22.255000 UTC
a37dfe65-8be1-419d-ab6c-db187c75d1e0,ANIMAL_000636,FARM_000023,Beef Cattle,Angus,9,1671.15,Deceased,Up-to-date,Previous,Snowy,9.02,2.44,97.41,0.94,No action required,false,2025-08-25 12:17:22.256000 UTC
e75e71bb-bffa-403c-bba8-7d92e4c93335,ANIMAL_000659,FARM_000024,Pigs,Berkshire,4,592.53,Injured,Up-to-date,None,Sunny,30.88,5.48,13.02,0.49,No action required,false,2025-08-25 12:17:22.257000 UTC
815af872-0e56-4656-bbee-36ff9e5a2d51,ANIMAL_000661,FARM_000024,Pigs,Berkshire,4,535.89,Healthy,Overdue,None,Rainy,39.94,67.47,60.01,0.66,No action required,false,2025-08-25 12:17:22.256000 UTC
